trade_date,Position_Changing,Factor,Profit,Fee_Signal,Cumprod
2015-10-15,0,1.0,0.023692716911667508,0.0,1.0236927169116674
2015-10-16,0,1.0,0.013553936119260935,0.0,1.013553936119261
2015-10-19,1,1.0,3.112558608054526e-05,0.0,1.0000311255860805
2015-10-20,0,1.0,0.012314030411580617,0.0,1.0123140304115805
2015-10-21,0,1.0,-0.029194734047013397,0.0,0.9708052659529866
2015-10-22,0,1.0,0.014764269776146319,0.0,1.0147642697761463
2015-10-23,0,1.0,0.013252830873903635,0.0,1.0132528308739037
2015-10-26,1,1.0,0.0050458664217471905,0.0,1.0050458664217472
2015-10-27,0,1.0,0.0010085644394666005,0.0,1.0010085644394666
2015-10-28,0,1.0,-0.01891518781590257,0.0,0.9810848121840974
2015-10-29,0,1.0,0.0023801958626011007,0.0,1.002380195862601
2015-10-30,0,1.0,0.00021792596743562887,0.0,1.0002179259674355
2015-11-02,1,1.0,-0.016445581311119128,0.0,0.9835544186888808
2015-11-03,0,1.0,-0.003012117515736733,0.0,0.9969878824842633
2015-11-04,0,1.0,0.047049623574155514,0.0,1.0470496235741555
2015-11-05,0,1.0,0.02133916120533323,0.0,1.0213391612053333
2015-11-06,0,1.0,0.02358356921399798,0.0,1.023583569213998
2015-11-09,1,1.0,0.012384766052349236,0.0,1.0123847660523493
2015-11-10,0,1.0,-0.0018513937531735721,0.0,0.9981486062468264
2015-11-11,0,1.0,0.00010695912596140844,0.0,1.0001069591259615
2015-11-12,0,1.0,-0.009998304487890112,0.0,0.9900016955121099
2015-11-13,0,1.0,-0.012931715902743479,0.0,0.9870682840972566
2015-11-16,1,1.0,0.004775454856069106,0.0,1.004775454856069
2015-11-17,0,1.0,-0.001524920765223368,0.0,0.9984750792347766
2015-11-18,0,1.0,-0.011390515619720131,0.0,0.9886094843802798
2015-11-19,0,1.0,0.015984045559508844,0.0,1.0159840455595088
2015-11-20,0,1.0,-0.00015629263278905283,0.0,0.999843707367211
2015-11-23,1,1.0,-0.005574425468553766,0.0,0.9944255745314462
2015-11-24,0,1.0,0.0001465361518007234,0.0,1.0001465361518007
2015-11-25,0,1.0,0.007384339977996227,0.0,1.0073843399779963
2015-11-26,0,1.0,-0.005865226715605335,0.0,0.9941347732843947
2015-11-27,0,1.0,-0.0538485887488263,0.0,0.9461514112511737
2015-11-30,1,1.0,0.0026483065738166466,0.0,1.0026483065738165
2015-12-01,0,1.0,0.007091164504361519,0.0,1.0070911645043614
2015-12-02,0,1.0,0.03626416460172063,0.0,1.0362641646017205
2015-12-03,0,1.0,0.007348298606913141,0.0,1.007348298606913
2015-12-04,0,1.0,-0.01912623689755422,0.0,0.9808737631024458
2015-12-07,1,0.0,0.0,-1.0,0.9991000000000001
2015-12-08,0,0.0,-0.0,0.0,1.0
2015-12-09,0,0.0,0.0,0.0,1.0
2015-12-10,0,0.0,-0.0,0.0,1.0
2015-12-11,0,0.0,-0.0,0.0,1.0
2015-12-14,1,1.0,0.02861925799460104,1.0,1.028219257994601
2015-12-15,0,1.0,-0.004561719280471717,0.0,0.9954382807195283
2015-12-16,0,1.0,-0.002422592092334545,0.0,0.9975774079076655
2015-12-17,0,1.0,0.01911576365372922,0.0,1.0191157636537291
2015-12-18,0,1.0,0.0032003067182478674,0.0,1.0032003067182478
2015-12-21,1,1.0,0.026025037753024872,0.0,1.026025037753025
2015-12-22,0,1.0,0.0027832600873778685,0.0,1.0027832600873778
2015-12-23,0,1.0,-0.0026697758162162206,0.0,0.9973302241837838
2015-12-24,0,1.0,-0.009564502195852455,0.0,0.9904354978041475
2015-12-25,0,1.0,0.0022980101321355114,0.0,1.0022980101321355
2015-12-28,1,1.0,-0.028807774477619643,0.0,0.9711922255223804
2015-12-29,0,1.0,0.009185461003372057,0.0,1.0091854610033721
2015-12-30,0,1.0,0.0008798815482725202,0.0,1.0008798815482725
2015-12-31,0,1.0,-0.009077919249544467,0.0,0.9909220807504555
2016-01-04,1,0.0,-0.0,-1.0,0.9991000000000001
2016-01-05,0,0.0,0.0,0.0,1.0
2016-01-06,0,0.0,0.0,0.0,1.0
2016-01-07,0,0.0,-0.0,0.0,1.0
2016-01-08,0,0.0,0.0,0.0,1.0
2016-01-11,1,0.0,-0.0,0.0,1.0
2016-01-12,0,0.0,0.0,0.0,1.0
2016-01-13,0,0.0,-0.0,0.0,1.0
2016-01-14,0,0.0,0.0,0.0,1.0
2016-01-15,0,0.0,-0.0,0.0,1.0
2016-01-18,1,0.0,0.0,0.0,1.0
2016-01-19,0,0.0,0.0,0.0,1.0
2016-01-20,0,0.0,-0.0,0.0,1.0
2016-01-21,0,0.0,-0.0,0.0,1.0
2016-01-22,0,0.0,0.0,0.0,1.0
2016-01-25,1,0.0,0.0,0.0,1.0
2016-01-26,0,0.0,-0.0,0.0,1.0
2016-01-27,0,0.0,-0.0,0.0,1.0
2016-01-28,0,0.0,-0.0,0.0,1.0
2016-01-29,0,0.0,0.0,0.0,1.0
2016-02-01,1,1.0,-0.015288059767352648,1.0,0.9843119402326473
2016-02-02,0,1.0,0.020778683580082984,0.0,1.020778683580083
2016-02-03,0,1.0,-0.004285236701076899,0.0,0.9957147632989231
2016-02-04,0,1.0,0.012249715122904237,0.0,1.0122497151229042
2016-02-05,0,1.0,-0.007025690507779605,0.0,0.9929743094922204
2016-02-15,1,1.0,-0.00576289143292876,0.0,0.9942371085670713
2016-02-16,0,1.0,0.030654526573704207,0.0,1.0306545265737042
2016-02-17,0,1.0,0.008653162289597833,0.0,1.0086531622895978
2016-02-18,0,1.0,-0.003140383636055112,0.0,0.9968596163639449
2016-02-19,0,1.0,-0.0006942397746995091,0.0,0.9993057602253005
2016-02-22,1,0.0,0.0,-1.0,0.9991000000000001
2016-02-23,0,0.0,-0.0,0.0,1.0
2016-02-24,0,0.0,0.0,0.0,1.0
2016-02-25,0,0.0,-0.0,0.0,1.0
2016-02-26,0,0.0,0.0,0.0,1.0
2016-02-29,1,1.0,-0.023934627530927566,1.0,0.9756653724690725
2016-03-01,0,1.0,0.018495414374433184,0.0,1.0184954143744331
2016-03-02,0,1.0,0.04116436743565504,0.0,1.041164367435655
2016-03-03,0,1.0,0.00232357693202641,0.0,1.0023235769320264
2016-03-04,0,1.0,0.011597491515226752,0.0,1.0115974915152268
2016-03-07,1,1.0,0.003539233780128018,0.0,1.003539233780128
2016-03-08,0,1.0,0.0009114801406835544,0.0,1.0009114801406835
2016-03-09,0,1.0,-0.011507013292917272,0.0,0.9884929867070827
2016-03-10,0,1.0,-0.019128164562112745,0.0,0.9808718354378873
2016-03-11,0,1.0,0.0017025372118879276,0.0,1.001702537211888
2016-03-14,1,0.0,0.0,-1.0,0.9991000000000001
2016-03-15,0,0.0,0.0,0.0,1.0
2016-03-16,0,0.0,0.0,0.0,1.0
2016-03-17,0,0.0,0.0,0.0,1.0
2016-03-18,0,0.0,0.0,0.0,1.0
2016-03-21,1,1.0,0.024426537535151772,1.0,1.0240265375351518
2016-03-22,0,1.0,-0.007278177162834239,0.0,0.9927218228371658
2016-03-23,0,1.0,0.003193016284383107,0.0,1.0031930162843832
2016-03-24,0,1.0,-0.016760967711034067,0.0,0.9832390322889659
2016-03-25,0,1.0,0.005019092666216275,0.0,1.0050190926662164
2016-03-28,1,1.0,-0.008784109174375087,0.0,0.9912158908256249
2016-03-29,0,1.0,-0.010827420632041266,0.0,0.9891725793679588
2016-03-30,0,1.0,0.025792480090323228,0.0,1.0257924800903233
2016-03-31,0,1.0,0.0005627619485865489,0.0,1.0005627619485866
2016-04-01,0,1.0,0.0011808246506467275,0.0,1.0011808246506466
2016-04-05,1,0.0,0.0,-1.0,0.9991000000000001
2016-04-06,0,0.0,-0.0,0.0,1.0
2016-04-07,0,0.0,-0.0,0.0,1.0
2016-04-08,0,0.0,-0.0,0.0,1.0
2016-04-11,1,0.0,0.0,0.0,1.0
2016-04-12,0,0.0,-0.0,0.0,1.0
2016-04-13,0,0.0,0.0,0.0,1.0
2016-04-14,0,0.0,0.0,0.0,1.0
2016-04-15,0,0.0,-0.0,0.0,1.0
2016-04-18,1,1.0,-0.013373224823590239,1.0,0.9862267751764098
2016-04-19,0,1.0,0.003050999705741258,0.0,1.0030509997057413
2016-04-20,0,1.0,-0.017685205200259388,0.0,0.9823147947997406
2016-04-21,0,1.0,-0.006422448074994668,0.0,0.9935775519250053
2016-04-22,0,1.0,0.004524457381509897,0.0,1.00452445738151
2016-04-25,1,1.0,-0.00405367098176317,0.0,0.9959463290182369
2016-04-26,0,1.0,0.00541740590696472,0.0,1.0054174059069647
2016-04-27,0,1.0,-0.004164622101435531,0.0,0.9958353778985645
2016-04-28,0,1.0,-0.0016867134987618593,0.0,0.9983132865012382
2016-04-29,0,1.0,-0.0012118028969366151,0.0,0.9987881971030634
2016-05-03,1,1.0,0.017990021382751235,0.0,1.0179900213827513
2016-05-04,0,1.0,-0.0012696278870030955,0.0,0.9987303721129969
2016-05-05,0,1.0,0.0013896418712182224,0.0,1.0013896418712183
2016-05-06,0,1.0,-0.026002514063822424,0.0,0.9739974859361775
2016-05-09,1,0.0,-0.0,-1.0,0.9991000000000001
2016-05-10,0,0.0,0.0,0.0,1.0
2016-05-11,0,0.0,0.0,0.0,1.0
2016-05-12,0,0.0,0.0,0.0,1.0
2016-05-13,0,0.0,-0.0,0.0,1.0
2016-05-16,1,1.0,0.006624519502819531,1.0,1.0062245195028197
2016-05-17,0,1.0,-0.0030013148925309464,0.0,0.996998685107469
2016-05-18,0,1.0,-0.00582627461908867,0.0,0.9941737253809113
2016-05-19,0,1.0,-0.0018057130937015045,0.0,0.9981942869062985
2016-05-20,0,1.0,0.00513306122448973,0.0,1.0051330612244898
2016-05-23,1,1.0,0.002923767631943136,0.0,1.0029237676319431
2016-05-24,0,1.0,-0.007663852916215837,0.0,0.9923361470837841
2016-05-25,0,1.0,-0.0014133883455848513,0.0,0.9985866116544152
2016-05-26,0,1.0,0.0016278606054464745,0.0,1.0016278606054465
2016-05-27,0,1.0,-0.0005580557468319848,0.0,0.999441944253168
2016-05-30,1,1.0,0.0013746938775510322,0.0,1.001374693877551
2016-05-31,0,1.0,0.033537569577821155,0.0,1.033537569577821
2016-06-01,0,1.0,-0.0028426658589835066,0.0,0.9971573341410165
2016-06-02,0,1.0,0.0020724241033996385,0.0,1.0020724241033996
2016-06-03,0,1.0,0.00701903949985792,0.0,1.007019039499858
2016-06-06,1,0.0,-0.0,-1.0,0.9991000000000001
2016-06-07,0,0.0,-0.0,0.0,1.0
2016-06-08,0,0.0,-0.0,0.0,1.0
2016-06-13,1,0.0,-0.0,0.0,1.0
2016-06-14,0,0.0,0.0,0.0,1.0
2016-06-15,0,0.0,0.0,0.0,1.0
2016-06-16,0,0.0,-0.0,0.0,1.0
2016-06-17,0,0.0,0.0,0.0,1.0
2016-06-20,1,0.0,0.0,0.0,1.0
2016-06-21,0,0.0,-0.0,0.0,1.0
2016-06-22,0,0.0,0.0,0.0,1.0
2016-06-23,0,0.0,-0.0,0.0,1.0
2016-06-24,0,0.0,-0.0,0.0,1.0
2016-06-27,1,1.0,0.014097414499083607,1.0,1.0136974144990836
2016-06-28,0,1.0,0.005082453677889124,0.0,1.005082453677889
2016-06-29,0,1.0,0.004779364876928894,0.0,1.004779364876929
2016-06-30,0,1.0,0.0008028203427694447,0.0,1.0008028203427695
2016-07-01,0,1.0,8.877840909082835e-05,0.0,1.0000887784090908
2016-07-04,1,0.0,0.0,-1.0,0.9991000000000001
2016-07-05,0,0.0,0.0,0.0,1.0
2016-07-06,0,0.0,0.0,0.0,1.0
2016-07-07,0,0.0,-0.0,0.0,1.0
2016-07-08,0,0.0,-0.0,0.0,1.0
2016-07-11,1,0.0,0.0,0.0,1.0
2016-07-12,0,0.0,0.0,0.0,1.0
2016-07-13,0,0.0,0.0,0.0,1.0
2016-07-14,0,0.0,-0.0,0.0,1.0
2016-07-15,0,0.0,-0.0,0.0,1.0
2016-07-18,1,1.0,-0.004352497344549372,1.0,0.9952475026554507
2016-07-19,0,1.0,-0.004227441891833883,0.0,0.9957725581081661
2016-07-20,0,1.0,-0.003272551512670011,0.0,0.99672744848733
2016-07-21,0,1.0,0.004608351865579464,0.0,1.0046083518655795
2016-07-22,0,1.0,-0.008411939050336393,0.0,0.9915880609496636
2016-07-25,1,0.0,0.0,-1.0,0.9991000000000001
2016-07-26,0,0.0,0.0,0.0,1.0
2016-07-27,0,0.0,-0.0,0.0,1.0
2016-07-28,0,0.0,0.0,0.0,1.0
2016-07-29,0,0.0,-0.0,0.0,1.0
2016-08-01,1,0.0,-0.0,0.0,1.0
2016-08-02,0,0.0,0.0,0.0,1.0
2016-08-03,0,0.0,0.0,0.0,1.0
2016-08-04,0,0.0,0.0,0.0,1.0
2016-08-05,0,0.0,0.0,0.0,1.0
2016-08-08,1,1.0,0.009069891516983725,1.0,1.0086698915169838
2016-08-09,0,1.0,0.007049700387733578,0.0,1.0070497003877337
2016-08-10,0,1.0,-0.0041879286946803086,0.0,0.9958120713053197
2016-08-11,0,1.0,-0.003077074867266465,0.0,0.9969229251327335
2016-08-12,0,1.0,0.01882561793304794,0.0,1.018825617933048
2016-08-15,1,1.0,0.030110223026321797,0.0,1.0301102230263217
2016-08-16,0,1.0,-0.004470416276205148,0.0,0.9955295837237949
2016-08-17,0,1.0,-0.0015392584918226355,0.0,0.9984607415081773
2016-08-18,0,1.0,-0.002537762559108344,0.0,0.9974622374408917
2016-08-19,0,1.0,0.000157527589619883,0.0,1.00015752758962
2016-08-22,1,0.0,-0.0,-1.0,0.9991000000000001
2016-08-23,0,0.0,0.0,0.0,1.0
2016-08-24,0,0.0,-0.0,0.0,1.0
2016-08-25,0,0.0,-0.0,0.0,1.0
2016-08-26,0,0.0,-0.0,0.0,1.0
2016-08-29,1,0.0,0.0,0.0,1.0
2016-08-30,0,0.0,0.0,0.0,1.0
2016-08-31,0,0.0,0.0,0.0,1.0
2016-09-01,0,0.0,-0.0,0.0,1.0
2016-09-02,0,0.0,0.0,0.0,1.0
2016-09-05,1,1.0,0.0016806925539585918,1.0,1.0012806925539586
2016-09-06,0,1.0,0.006913316946211765,0.0,1.0069133169462117
2016-09-07,0,1.0,-0.0005414897849896475,0.0,0.9994585102150103
2016-09-08,0,1.0,-0.0003771529145539772,0.0,0.999622847085446
2016-09-09,0,1.0,-0.006443962677718017,0.0,0.993556037322282
2016-09-12,1,1.0,-0.016708659329001476,0.0,0.9832913406709985
2016-09-13,0,1.0,-0.0006957641145098945,0.0,0.9993042358854901
2016-09-14,0,1.0,-0.006625096232589925,0.0,0.9933749037674101
2016-09-19,1,0.0,0.0,-1.0,0.9991000000000001
2016-09-20,0,0.0,-0.0,0.0,1.0
2016-09-21,0,0.0,0.0,0.0,1.0
2016-09-22,0,0.0,0.0,0.0,1.0
2016-09-23,0,0.0,-0.0,0.0,1.0
2016-09-26,1,1.0,-0.01690951774751421,1.0,0.9826904822524858
2016-09-27,0,1.0,0.006356590110176692,0.0,1.0063565901101768
2016-09-28,0,1.0,-0.003042505592841203,0.0,0.9969574944071588
2016-09-29,0,1.0,0.004178415235430485,0.0,1.0041784152354305
2016-09-30,0,1.0,0.0027401144745238175,0.0,1.0027401144745238
2016-10-10,1,1.0,0.012476638961294351,0.0,1.0124766389612943
2016-10-11,0,1.0,0.003852611062367384,0.0,1.0038526110623673
2016-10-12,0,1.0,-0.001980910674537806,0.0,0.9980190893254622
2016-10-13,0,1.0,0.0007999975757648832,0.0,1.0007999975757649
2016-10-14,0,1.0,0.0009689188984602723,0.0,1.0009689188984603
2016-10-17,1,0.0,-0.0,-1.0,0.9991000000000001
2016-10-18,0,0.0,0.0,0.0,1.0
2016-10-19,0,0.0,-0.0,0.0,1.0
2016-10-20,0,0.0,0.0,0.0,1.0
2016-10-21,0,0.0,0.0,0.0,1.0
2016-10-24,1,0.0,0.0,0.0,1.0
2016-10-25,0,0.0,-0.0,0.0,1.0
2016-10-26,0,0.0,-0.0,0.0,1.0
2016-10-27,0,0.0,-0.0,0.0,1.0
2016-10-28,0,0.0,-0.0,0.0,1.0
2016-10-31,1,1.0,-0.0011526497471655022,1.0,0.9984473502528345
2016-11-01,0,1.0,0.006824966729411195,0.0,1.0068249667294111
2016-11-02,0,1.0,-0.007650972745270321,0.0,0.9923490272547297
2016-11-03,0,1.0,0.00951895240523798,0.0,1.009518952405238
2016-11-04,0,1.0,-0.003242122029788253,0.0,0.9967578779702118
2016-11-07,1,1.0,0.0007214899662211732,0.0,1.0007214899662211
2016-11-08,0,1.0,0.004328797976517759,0.0,1.0043287979765179
2016-11-09,0,1.0,-0.00536023636061597,0.0,0.994639763639384
2016-11-10,0,1.0,0.011201741697857159,0.0,1.0112017416978571
2016-11-11,0,1.0,0.007848145318983802,0.0,1.0078481453189838
2016-11-14,1,1.0,0.003813041009943814,0.0,1.0038130410099437
2016-11-15,0,1.0,-0.00011077909773343317,0.0,0.9998892209022666
2016-11-16,0,1.0,-8.163574712736791e-05,0.0,0.9999183642528726
2016-11-17,0,1.0,0.0020235654990829965,0.0,1.002023565499083
2016-11-18,0,1.0,-0.005549202247616102,0.0,0.9944507977523839
2016-11-21,1,1.0,0.006920344349312089,0.0,1.006920344349312
2016-11-22,0,1.0,0.007918956383260052,0.0,1.00791895638326
2016-11-23,0,1.0,0.0018366028901267142,0.0,1.0018366028901267
2016-11-24,0,1.0,0.004031967951466665,0.0,1.0040319679514667
2016-11-25,0,1.0,0.00933288235867402,0.0,1.009332882358674
2016-11-28,1,1.0,0.003913327464288684,0.0,1.0039133274642886
2016-11-29,0,1.0,0.008192176697557067,0.0,1.008192176697557
2016-11-30,0,1.0,-0.007306315305103187,0.0,0.9926936846948968
2016-12-01,0,1.0,0.007642736009044648,0.0,1.0076427360090447
2016-12-02,0,1.0,-0.010123308574377888,0.0,0.9898766914256221
2016-12-05,1,1.0,-0.01687187407019084,0.0,0.9831281259298091
2016-12-06,0,1.0,-0.0029572751562945182,0.0,0.9970427248437055
2016-12-07,0,1.0,0.004798866773629333,0.0,1.0047988667736294
2016-12-08,0,1.0,-0.0016140401352226505,0.0,0.9983859598647773
2016-12-09,0,1.0,0.006789351438270487,0.0,1.0067893514382704
2016-12-12,1,0.0,-0.0,-1.0,0.9991000000000001
2016-12-13,0,0.0,-0.0,0.0,1.0
2016-12-14,0,0.0,-0.0,0.0,1.0
2016-12-15,0,0.0,-0.0,0.0,1.0
2016-12-16,0,0.0,0.0,0.0,1.0
2016-12-19,1,0.0,-0.0,0.0,1.0
2016-12-20,0,0.0,-0.0,0.0,1.0
2016-12-21,0,0.0,0.0,0.0,1.0
2016-12-22,0,0.0,-0.0,0.0,1.0
2016-12-23,0,0.0,-0.0,0.0,1.0
2016-12-26,1,1.0,0.004474543475631933,1.0,1.004074543475632
2016-12-27,0,1.0,-0.0018089333012280937,0.0,0.9981910666987719
2016-12-28,0,1.0,-0.00437222401466655,0.0,0.9956277759853335
2016-12-29,0,1.0,-0.0012507987849382186,0.0,0.9987492012150618
2016-12-30,0,1.0,0.0037358691960602676,0.0,1.0037358691960603
2017-01-03,1,1.0,0.009712756187161668,0.0,1.0097127561871617
2017-01-04,0,1.0,0.00780317333038119,0.0,1.0078031733303812
2017-01-05,0,1.0,-0.0001543800897185775,0.0,0.9998456199102814
2017-01-06,0,1.0,-0.005974244237318803,0.0,0.9940257557626812
2017-01-09,1,1.0,0.004848148114957573,0.0,1.0048481481149576
2017-01-10,0,1.0,-0.00167365260560662,0.0,0.9983263473943934
2017-01-11,0,1.0,-0.007078049114573867,0.0,0.9929219508854261
2017-01-12,0,1.0,-0.0050622282201229895,0.0,0.994937771779877
2017-01-13,0,1.0,0.0006902538566803804,0.0,1.0006902538566804
2017-01-16,1,1.0,-0.0001385579729571092,0.0,0.9998614420270429
2017-01-17,0,1.0,0.0020816701562006686,0.0,1.0020816701562008
2017-01-18,0,1.0,0.003911182193147994,0.0,1.003911182193148
2017-01-19,0,1.0,-0.0030185334359474772,0.0,0.9969814665640525
2017-01-20,0,1.0,0.007689327153837577,0.0,1.0076893271538376
2017-01-23,1,1.0,0.002739285043622907,0.0,1.002739285043623
2017-01-24,0,1.0,0.00010998549380510893,0.0,1.0001099854938051
2017-01-25,0,1.0,0.0034032308401076767,0.0,1.0034032308401077
2017-01-26,0,1.0,0.003572380698480389,0.0,1.0035723806984804
2017-02-03,1,1.0,-0.006927472579369371,0.0,0.9930725274206307
2017-02-06,1,1.0,0.0025917746820469834,0.0,1.002591774682047
2017-02-07,0,1.0,-0.0022322950542658774,0.0,0.9977677049457341
2017-02-08,0,1.0,0.005232226474293495,0.0,1.0052322264742934
2017-02-09,0,1.0,0.0038424137452006775,0.0,1.0038424137452007
2017-02-10,0,1.0,0.005064349628565234,0.0,1.0050643496285652
2017-02-13,1,0.0,0.0,-1.0,0.9991000000000001
2017-02-14,0,0.0,-0.0,0.0,1.0
2017-02-15,0,0.0,-0.0,0.0,1.0
2017-02-16,0,0.0,0.0,0.0,1.0
2017-02-17,0,0.0,-0.0,0.0,1.0
2017-02-20,1,0.0,0.0,0.0,1.0
2017-02-21,0,0.0,0.0,0.0,1.0
2017-02-22,0,0.0,0.0,0.0,1.0
2017-02-23,0,0.0,-0.0,0.0,1.0
2017-02-24,0,0.0,0.0,0.0,1.0
2017-02-27,1,1.0,-0.007953711300142524,1.0,0.9916462886998575
2017-02-28,0,1.0,0.0019122400775342682,0.0,1.0019122400775342
2017-03-01,0,1.0,0.0016305559819393795,0.0,1.0016305559819394
2017-03-02,0,1.0,-0.00674870750974432,0.0,0.9932512924902557
2017-03-03,0,1.0,-0.0021076533434251643,0.0,0.9978923466565748
2017-03-06,1,1.0,0.005431960465129815,0.0,1.0054319604651298
2017-03-07,0,1.0,0.0021703303080244244,0.0,1.0021703303080245
2017-03-08,0,1.0,-0.001514203986149237,0.0,0.9984857960138508
2017-03-09,0,1.0,-0.0063182678841196506,0.0,0.9936817321158804
2017-03-10,0,1.0,0.0002772152415857348,0.0,1.0002772152415857
2017-03-13,1,0.0,0.0,-1.0,0.9991000000000001
2017-03-14,0,0.0,-0.0,0.0,1.0
2017-03-15,0,0.0,0.0,0.0,1.0
2017-03-16,0,0.0,0.0,0.0,1.0
2017-03-17,0,0.0,-0.0,0.0,1.0
2017-03-20,1,1.0,0.0011027886041308668,1.0,1.0007027886041309
2017-03-21,0,1.0,0.004852722481671777,0.0,1.0048527224816717
2017-03-22,0,1.0,-0.004702352618748749,0.0,0.9952976473812513
2017-03-23,0,1.0,0.0034579208996970584,0.0,1.003457920899697
2017-03-24,0,1.0,0.007978093460967391,0.0,1.0079780934609675
2017-03-27,1,0.0,-0.0,-1.0,0.9991000000000001
2017-03-28,0,0.0,-0.0,0.0,1.0
2017-03-29,0,0.0,-0.0,0.0,1.0
2017-03-30,0,0.0,-0.0,0.0,1.0
2017-03-31,0,0.0,0.0,0.0,1.0
2017-04-05,1,1.0,0.013842392326499815,1.0,1.0134423923265
2017-04-06,0,1.0,0.0028996344063313374,0.0,1.0028996344063312
2017-04-07,0,1.0,0.0009703902904056158,0.0,1.0009703902904057
2017-04-10,1,1.0,-0.0035025273919249015,0.0,0.9964974726080751
2017-04-11,0,1.0,0.0034777498188374944,0.0,1.0034777498188374
2017-04-12,0,1.0,-0.002243178774809265,0.0,0.9977568212251907
2017-04-13,0,1.0,0.0014617716786724118,0.0,1.0014617716786725
2017-04-14,0,1.0,-0.007986752291176492,0.0,0.9920132477088235
2017-04-17,1,1.0,-0.0018815430947941906,0.0,0.9981184569052058
2017-04-18,0,1.0,-0.004942613953114213,0.0,0.9950573860468858
2017-04-19,0,1.0,-0.004868976590792168,0.0,0.9951310234092078
2017-04-20,0,1.0,0.004547459574912671,0.0,1.0045474595749126
2017-04-21,0,1.0,0.0015137727318686085,0.0,1.0015137727318686
2017-04-24,1,1.0,-0.010248673845257355,0.0,0.9897513261547426
2017-04-25,0,1.0,0.0028298642481186446,0.0,1.0028298642481186
2017-04-26,0,1.0,0.0012234922129515911,0.0,1.0012234922129515
2017-04-27,0,1.0,0.0004470013177830951,0.0,1.000447001317783
2017-04-28,0,1.0,-0.002022212422244859,0.0,0.9979777875777551
2017-05-02,1,1.0,-0.003828766625481524,0.0,0.9961712333745185
2017-05-03,0,1.0,-0.003925196551663705,0.0,0.9960748034483363
2017-05-04,0,1.0,-0.0025606994166645384,0.0,0.9974393005833354
2017-05-05,0,1.0,-0.006415246196822248,0.0,0.9935847538031778
2017-05-08,1,1.0,-0.0070183737121403186,0.0,0.9929816262878597
2017-05-09,0,1.0,-0.0018697098079378546,0.0,0.9981302901920621
2017-05-10,0,1.0,-0.004423524919985915,0.0,0.9955764750800141
2017-05-11,0,1.0,0.005677562393264905,0.0,1.005677562393265
2017-05-12,0,1.0,0.008559128893390737,0.0,1.0085591288933908
2017-05-15,1,1.0,0.004079305720480403,0.0,1.0040793057204804
2017-05-16,0,1.0,0.008666770612998989,0.0,1.008666770612999
2017-05-17,0,1.0,-0.005448208478555785,0.0,0.9945517915214442
2017-05-18,0,1.0,-0.0034780364636638073,0.0,0.9965219635363362
2017-05-19,0,1.0,0.001689174276288814,0.0,1.0016891742762888
2017-05-22,1,1.0,0.0021710709931400834,0.0,1.0021710709931402
2017-05-23,0,1.0,0.00379627349585496,0.0,1.003796273495855
2017-05-24,0,1.0,-5.8407973856537775e-06,0.0,0.9999941592026144
2017-05-25,0,1.0,0.017957636449124834,0.0,1.0179576364491247
2017-05-26,0,1.0,-0.001500433203467928,0.0,0.9984995667965321
2017-05-31,1,1.0,0.0035771442034462043,0.0,1.0035771442034462
2017-06-01,0,1.0,0.001391401937655938,0.0,1.001391401937656
2017-06-02,0,1.0,-0.0032106445876478994,0.0,0.9967893554123521
2017-06-05,1,1.0,-0.00509391913403381,0.0,0.9949060808659662
2017-06-06,0,1.0,0.006956396396396428,0.0,1.0069563963963963
2017-06-07,0,1.0,0.011735301527679102,0.0,1.011735301527679
2017-06-08,0,1.0,0.007671476313503363,0.0,1.0076714763135033
2017-06-09,0,1.0,0.0042656796724497344,0.0,1.0042656796724498
2017-06-12,1,1.0,-0.0004977392014362293,0.0,0.9995022607985637
2017-06-13,0,1.0,0.002204571968923399,0.0,1.0022045719689234
2017-06-14,0,1.0,-0.013111797826517767,0.0,0.9868882021734823
2017-06-15,0,1.0,-0.0018414278844794553,0.0,0.9981585721155205
2017-06-16,0,1.0,-0.002842334057849786,0.0,0.9971576659421502
2017-06-19,1,1.0,0.00992110857233794,0.0,1.0099211085723379
2017-06-20,0,1.0,-0.0020204464680176524,0.0,0.9979795535319823
2017-06-21,0,1.0,0.011693251637534648,0.0,1.0116932516375345
2017-06-22,0,1.0,0.0006633295800399417,0.0,1.00066332958004
2017-06-23,0,1.0,0.009063208498359477,0.0,1.0090632084983595
2017-06-26,1,1.0,0.012479022214370897,0.0,1.012479022214371
2017-06-27,0,1.0,0.0018074801872363148,0.0,1.0018074801872363
2017-06-28,0,1.0,-0.0077692994296163324,0.0,0.9922307005703837
2017-06-29,0,1.0,0.006214740398829416,0.0,1.0062147403988295
2017-06-30,0,1.0,-0.0005533099107889287,0.0,0.999446690089211
2017-07-03,1,0.0,-0.0,-1.0,0.9991000000000001
2017-07-04,0,0.0,-0.0,0.0,1.0
2017-07-05,0,0.0,0.0,0.0,1.0
2017-07-06,0,0.0,0.0,0.0,1.0
2017-07-07,0,0.0,-0.0,0.0,1.0
2017-07-10,1,0.0,-0.0,0.0,1.0
2017-07-11,0,0.0,0.0,0.0,1.0
2017-07-12,0,0.0,-0.0,0.0,1.0
2017-07-13,0,0.0,0.0,0.0,1.0
2017-07-14,0,0.0,0.0,0.0,1.0
2017-07-17,1,1.0,-0.010674868825764483,1.0,0.9889251311742355
